areaCode,areaName,areaType,date,newCasesByPublishDate
E08000021,Newcastle upon Tyne,utla,2020-06-03,0
E09000014,Haringey,utla,2020-06-03,0
E09000027,Richmond upon Thames,utla,2020-06-03,1
E10000019,Lincolnshire,utla,2020-06-03,0
E10000028,Staffordshire,utla,2020-06-03,6
W06000022,Newport,utla,2020-06-03,1
W06000024,Merthyr Tydfil,utla,2020-06-03,0
E06000015,Derby,utla,2020-06-02,0
E06000038,Reading,utla,2020-06-02,0
E08000002,Bury,utla,2020-06-02,3
E08000015,Wirral,utla,2020-06-02,2
E08000021,Newcastle upon Tyne,utla,2020-06-02,2
E09000014,Haringey,utla,2020-06-02,1
E09000027,Richmond upon Thames,utla,2020-06-02,0
E10000019,Lincolnshire,utla,2020-06-02,7
E10000028,Staffordshire,utla,2020-06-02,9
W06000022,Newport,utla,2020-06-02,0
W06000024,Merthyr Tydfil,utla,2020-06-02,1
E06000015,Derby,utla,2020-06-01,2
E06000038,Reading,utla,2020-06-01,0
E08000002,Bury,utla,2020-06-01,4
E08000015,Wirral,utla,2020-06-01,7
E08000021,Newcastle upon Tyne,utla,2020-06-01,1
E09000014,Haringey,utla,2020-06-01,1
E09000027,Richmond upon Thames,utla,2020-06-01,0
E10000019,Lincolnshire,utla,2020-06-01,0
E10000028,Staffordshire,utla,2020-06-01,7
W06000022,Newport,utla,2020-06-01,0
W06000024,Merthyr Tydfil,utla,2020-06-01,5
E06000015,Derby,utla,2020-05-31,1
E06000038,Reading,utla,2020-05-31,1
E08000002,Bury,utla,2020-05-31,4
E08000015,Wirral,utla,2020-05-31,3
E08000021,Newcastle upon Tyne,utla,2020-05-31,4
E09000014,Haringey,utla,2020-05-31,0
E09000027,Richmond upon Thames,utla,2020-05-31,1
E10000019,Lincolnshire,utla,2020-05-31,0
E10000028,Staffordshire,utla,2020-05-31,12
W06000022,Newport,utla,2020-05-31,5
W06000024,Merthyr Tydfil,utla,2020-05-31,4
E06000015,Derby,utla,2020-05-30,0
E06000038,Reading,utla,2020-05-30,1
E08000002,Bury,utla,2020-05-30,4
E08000015,Wirral,utla,2020-05-30,12
E08000021,Newcastle upon Tyne,utla,2020-05-30,6
E09000014,Haringey,utla,2020-05-30,0
E09000027,Richmond upon Thames,utla,2020-05-30,1
E10000019,Lincolnshire,utla,2020-05-30,9
E10000028,Staffordshire,utla,2020-05-30,0
W06000022,Newport,utla,2020-05-30,3
W06000024,Merthyr Tydfil,utla,2020-05-30,2
E06000015,Derby,utla,2020-05-29,3
E06000038,Reading,utla,2020-05-29,0
E08000002,Bury,utla,2020-05-29,4
E08000015,Wirral,utla,2020-05-29,8
E08000021,Newcastle upon Tyne,utla,2020-05-29,2
E09000014,Haringey,utla,2020-05-29,0
E09000027,Richmond upon Thames,utla,2020-05-29,0
E10000019,Lincolnshire,utla,2020-05-29,1
E10000028,Staffordshire,utla,2020-05-29,11
W06000022,Newport,utla,2020-05-29,4
W06000024,Merthyr Tydfil,utla,2020-05-29,3
E06000015,Derby,utla,2020-05-28,4
E06000038,Reading,utla,2020-05-28,1
E08000002,Bury,utla,2020-05-28,4
E08000015,Wirral,utla,2020-05-28,6
E08000021,Newcastle upon Tyne,utla,2020-05-28,3
E09000014,Haringey,utla,2020-05-28,0
E09000027,Richmond upon Thames,utla,2020-05-28,0
E10000019,Lincolnshire,utla,2020-05-28,14
E10000028,Staffordshire,utla,2020-05-28,10
E06000015,Derby,utla,2020-05-27,1
E06000038,Reading,utla,2020-05-27,3
E08000002,Bury,utla,2020-05-27,6
E08000015,Wirral,utla,2020-05-27,5
E08000021,Newcastle upon Tyne,utla,2020-05-27,1
E09000014,Haringey,utla,2020-05-27,1
E09000027,Richmond upon Thames,utla,2020-05-27,1
E10000019,Lincolnshire,utla,2020-05-27,10
E10000028,Staffordshire,utla,2020-05-27,12
E06000015,Derby,utla,2020-05-26,1
E06000038,Reading,utla,2020-05-26,1
E08000002,Bury,utla,2020-05-26,3
E08000015,Wirral,utla,2020-05-26,9
E08000021,Newcastle upon Tyne,utla,2020-05-26,2
E09000014,Haringey,utla,2020-05-26,0
E09000027,Richmond upon Thames,utla,2020-05-26,1
E10000019,Lincolnshire,utla,2020-05-26,0
E10000028,Staffordshire,utla,2020-05-26,11
E06000015,Derby,utla,2020-05-25,0
E06000038,Reading,utla,2020-05-25,1
E08000002,Bury,utla,2020-05-25,7
E08000015,Wirral,utla,2020-05-25,10
E08000021,Newcastle upon Tyne,utla,2020-05-25,3
E09000014,Haringey,utla,2020-05-25,0
E09000027,Richmond upon Thames,utla,2020-05-25,0
E10000019,Lincolnshire,utla,2020-05-25,0
E10000028,Staffordshire,utla,2020-05-25,13
E06000015,Derby,utla,2020-05-24,5
E06000038,Reading,utla,2020-05-24,3
E08000002,Bury,utla,2020-05-24,8
E08000015,Wirral,utla,2020-05-24,6
E08000021,Newcastle upon Tyne,utla,2020-05-24,0
E09000014,Haringey,utla,2020-05-24,1
E09000027,Richmond upon Thames,utla,2020-05-24,1
E10000019,Lincolnshire,utla,2020-05-24,1
E10000028,Staffordshire,utla,2020-05-24,11
E06000015,Derby,utla,2020-05-23,4
E06000038,Reading,utla,2020-05-23,3
E08000002,Bury,utla,2020-05-23,6
E08000015,Wirral,utla,2020-05-23,4
E08000021,Newcastle upon Tyne,utla,2020-05-23,5
E09000014,Haringey,utla,2020-05-23,1
E09000027,Richmond upon Thames,utla,2020-05-23,0
E10000019,Lincolnshire,utla,2020-05-23,1
E10000028,Staffordshire,utla,2020-05-23,17
E06000015,Derby,utla,2020-05-22,1
E06000038,Reading,utla,2020-05-22,3
E08000002,Bury,utla,2020-05-22,18
E08000015,Wirral,utla,2020-05-22,19
E08000021,Newcastle upon Tyne,utla,2020-05-22,3
E09000014,Haringey,utla,2020-05-22,0
E09000027,Richmond upon Thames,utla,2020-05-22,0
E10000019,Lincolnshire,utla,2020-05-22,13
E10000028,Staffordshire,utla,2020-05-22,22
E06000015,Derby,utla,2020-05-21,3
E06000038,Reading,utla,2020-05-21,3
E08000002,Bury,utla,2020-05-21,6
E08000015,Wirral,utla,2020-05-21,6
E08000021,Newcastle upon Tyne,utla,2020-05-21,3
E09000014,Haringey,utla,2020-05-21,0
E09000027,Richmond upon Thames,utla,2020-05-21,0
E10000019,Lincolnshire,utla,2020-05-21,2
E10000028,Staffordshire,utla,2020-05-21,14
E06000015,Derby,utla,2020-05-20,2
E06000038,Reading,utla,2020-05-20,0
E08000002,Bury,utla,2020-05-20,12
E08000015,Wirral,utla,2020-05-20,11
E08000021,Newcastle upon Tyne,utla,2020-05-20,2
E09000014,Haringey,utla,2020-05-20,2
E09000027,Richmond upon Thames,utla,2020-05-20,0
E10000019,Lincolnshire,utla,2020-05-20,18
E10000028,Staffordshire,utla,2020-05-20,14
E06000015,Derby,utla,2020-05-19,3
E06000038,Reading,utla,2020-05-19,4
E08000002,Bury,utla,2020-05-19,6
E08000015,Wirral,utla,2020-05-19,7
E08000021,Newcastle upon Tyne,utla,2020-05-19,5
E09000014,Haringey,utla,2020-05-19,2
E09000027,Richmond upon Thames,utla,2020-05-19,2
E10000019,Lincolnshire,utla,2020-05-19,1
E10000028,Staffordshire,utla,2020-05-19,15
E06000015,Derby,utla,2020-05-18,5
E06000038,Reading,utla,2020-05-18,6
E08000002,Bury,utla,2020-05-18,5
E08000015,Wirral,utla,2020-05-18,3
E08000021,Newcastle upon Tyne,utla,2020-05-18,0
E09000014,Haringey,utla,2020-05-18,4
E09000027,Richmond upon Thames,utla,2020-05-18,1
E10000019,Lincolnshire,utla,2020-05-18,2
E10000028,Staffordshire,utla,2020-05-18,19
E06000015,Derby,utla,2020-05-17,1
E06000038,Reading,utla,2020-05-17,6
E08000002,Bury,utla,2020-05-17,4
E08000015,Wirral,utla,2020-05-17,7
E08000021,Newcastle upon Tyne,utla,2020-05-17,1
E09000014,Haringey,utla,2020-05-17,3
E09000027,Richmond upon Thames,utla,2020-05-17,0
E10000019,Lincolnshire,utla,2020-05-17,4
E10000028,Staffordshire,utla,2020-05-17,12
E06000015,Derby,utla,2020-05-16,8
E06000038,Reading,utla,2020-05-16,1
E08000002,Bury,utla,2020-05-16,5
E08000015,Wirral,utla,2020-05-16,7
E08000021,Newcastle upon Tyne,utla,2020-05-16,8
E09000014,Haringey,utla,2020-05-16,7
E09000027,Richmond upon Thames,utla,2020-05-16,1
E10000019,Lincolnshire,utla,2020-05-16,21
E10000028,Staffordshire,utla,2020-05-16,18
E06000015,Derby,utla,2020-05-15,2
E06000038,Reading,utla,2020-05-15,4
E08000002,Bury,utla,2020-05-15,2
E08000015,Wirral,utla,2020-05-15,3
E08000021,Newcastle upon Tyne,utla,2020-05-15,0
E09000014,Haringey,utla,2020-05-15,1
E09000027,Richmond upon Thames,utla,2020-05-15,2
E10000019,Lincolnshire,utla,2020-05-15,13
E10000028,Staffordshire,utla,2020-05-15,19
E06000015,Derby,utla,2020-05-14,5
E06000038,Reading,utla,2020-05-14,2
E08000002,Bury,utla,2020-05-14,2
E08000015,Wirral,utla,2020-05-14,16
E08000021,Newcastle upon Tyne,utla,2020-05-14,2
E09000014,Haringey,utla,2020-05-14,0
E09000027,Richmond upon Thames,utla,2020-05-14,3
E10000019,Lincolnshire,utla,2020-05-14,6
E10000028,Staffordshire,utla,2020-05-14,18
E06000015,Derby,utla,2020-05-13,4
E06000038,Reading,utla,2020-05-13,2
E08000002,Bury,utla,2020-05-13,2
E08000015,Wirral,utla,2020-05-13,4
E08000021,Newcastle upon Tyne,utla,2020-05-13,2
E09000014,Haringey,utla,2020-05-13,3
E09000027,Richmond upon Thames,utla,2020-05-13,2
E10000019,Lincolnshire,utla,2020-05-13,19
E10000028,Staffordshire,utla,2020-05-13,16
E06000015,Derby,utla,2020-05-12,10
E06000038,Reading,utla,2020-05-12,2
E08000002,Bury,utla,2020-05-12,7
E08000015,Wirral,utla,2020-05-12,11
E08000021,Newcastle upon Tyne,utla,2020-05-12,13
E09000014,Haringey,utla,2020-05-12,2
E09000027,Richmond upon Thames,utla,2020-05-12,0
E10000019,Lincolnshire,utla,2020-05-12,61
E10000028,Staffordshire,utla,2020-05-12,9
E06000015,Derby,utla,2020-05-11,5
E06000038,Reading,utla,2020-05-11,5
E08000002,Bury,utla,2020-05-11,3
E08000015,Wirral,utla,2020-05-11,10
E08000021,Newcastle upon Tyne,utla,2020-05-11,5
E09000014,Haringey,utla,2020-05-11,2
E09000027,Richmond upon Thames,utla,2020-05-11,4
E10000019,Lincolnshire,utla,2020-05-11,0
E10000028,Staffordshire,utla,2020-05-11,18
E06000015,Derby,utla,2020-05-10,1
E06000038,Reading,utla,2020-05-10,0
E08000002,Bury,utla,2020-05-10,6
E08000015,Wirral,utla,2020-05-10,14
E08000021,Newcastle upon Tyne,utla,2020-05-10,2
E09000014,Haringey,utla,2020-05-10,2
E09000027,Richmond upon Thames,utla,2020-05-10,3
E10000019,Lincolnshire,utla,2020-05-10,1
E10000028,Staffordshire,utla,2020-05-10,12
E06000015,Derby,utla,2020-05-09,1
E06000038,Reading,utla,2020-05-09,7
E08000002,Bury,utla,2020-05-09,1
E08000015,Wirral,utla,2020-05-09,12
E08000021,Newcastle upon Tyne,utla,2020-05-09,6
E09000014,Haringey,utla,2020-05-09,0
E09000027,Richmond upon Thames,utla,2020-05-09,1
E10000019,Lincolnshire,utla,2020-05-09,8
E10000028,Staffordshire,utla,2020-05-09,15
E06000015,Derby,utla,2020-05-08,3
E06000038,Reading,utla,2020-05-08,12
E08000002,Bury,utla,2020-05-08,4
E08000015,Wirral,utla,2020-05-08,18
E08000021,Newcastle upon Tyne,utla,2020-05-08,10
E09000014,Haringey,utla,2020-05-08,2
E09000027,Richmond upon Thames,utla,2020-05-08,0
E10000019,Lincolnshire,utla,2020-05-08,5
E10000028,Staffordshire,utla,2020-05-08,32
E06000015,Derby,utla,2020-05-07,8
E06000038,Reading,utla,2020-05-07,3
E08000002,Bury,utla,2020-05-07,38
E08000015,Wirral,utla,2020-05-07,8
E08000021,Newcastle upon Tyne,utla,2020-05-07,18
E09000014,Haringey,utla,2020-05-07,1
E09000027,Richmond upon Thames,utla,2020-05-07,5
E10000019,Lincolnshire,utla,2020-05-07,7
E10000028,Staffordshire,utla,2020-05-07,37
E06000015,Derby,utla,2020-05-06,0
E06000038,Reading,utla,2020-05-06,7
E08000002,Bury,utla,2020-05-06,13
E08000015,Wirral,utla,2020-05-06,11
E08000021,Newcastle upon Tyne,utla,2020-05-06,9
E09000014,Haringey,utla,2020-05-06,6
E09000027,Richmond upon Thames,utla,2020-05-06,0
E10000019,Lincolnshire,utla,2020-05-06,12
E10000028,Staffordshire,utla,2020-05-06,22
E06000015,Derby,utla,2020-05-05,4
E06000038,Reading,utla,2020-05-05,6
E08000002,Bury,utla,2020-05-05,24
E08000015,Wirral,utla,2020-05-05,12
E08000021,Newcastle upon Tyne,utla,2020-05-05,3
E09000014,Haringey,utla,2020-05-05,3
E09000027,Richmond upon Thames,utla,2020-05-05,3
E10000019,Lincolnshire,utla,2020-05-05,5
E10000028,Staffordshire,utla,2020-05-05,21
E06000015,Derby,utla,2020-05-04,4
E06000038,Reading,utla,2020-05-04,5
E08000002,Bury,utla,2020-05-04,4
E08000015,Wirral,utla,2020-05-04,15
E08000021,Newcastle upon Tyne,utla,2020-05-04,4
E09000014,Haringey,utla,2020-05-04,3
E09000027,Richmond upon Thames,utla,2020-05-04,0
E10000019,Lincolnshire,utla,2020-05-04,9
E10000028,Staffordshire,utla,2020-05-04,35
E06000015,Derby,utla,2020-05-03,4
E06000038,Reading,utla,2020-05-03,16
E08000002,Bury,utla,2020-05-03,47
E08000015,Wirral,utla,2020-05-03,11
E08000021,Newcastle upon Tyne,utla,2020-05-03,10
E09000014,Haringey,utla,2020-05-03,2
E09000027,Richmond upon Thames,utla,2020-05-03,14
E10000019,Lincolnshire,utla,2020-05-03,15
E10000028,Staffordshire,utla,2020-05-03,21
E06000015,Derby,utla,2020-05-02,6
E06000038,Reading,utla,2020-05-02,6
E08000002,Bury,utla,2020-05-02,19
E08000015,Wirral,utla,2020-05-02,16
E08000021,Newcastle upon Tyne,utla,2020-05-02,29
E09000014,Haringey,utla,2020-05-02,1
E09000027,Richmond upon Thames,utla,2020-05-02,3
E10000019,Lincolnshire,utla,2020-05-02,21
E10000028,Staffordshire,utla,2020-05-02,36
E06000015,Derby,utla,2020-05-01,14
E06000038,Reading,utla,2020-05-01,14
E08000002,Bury,utla,2020-05-01,26
E08000015,Wirral,utla,2020-05-01,12
E08000021,Newcastle upon Tyne,utla,2020-05-01,16
E09000014,Haringey,utla,2020-05-01,3
E09000027,Richmond upon Thames,utla,2020-05-01,3
E10000019,Lincolnshire,utla,2020-05-01,6
E10000028,Staffordshire,utla,2020-05-01,33
E06000015,Derby,utla,2020-04-30,10
E06000038,Reading,utla,2020-04-30,6
E08000002,Bury,utla,2020-04-30,23
E08000015,Wirral,utla,2020-04-30,19
E08000021,Newcastle upon Tyne,utla,2020-04-30,32
E09000014,Haringey,utla,2020-04-30,4
E09000027,Richmond upon Thames,utla,2020-04-30,3
E10000019,Lincolnshire,utla,2020-04-30,24
E10000028,Staffordshire,utla,2020-04-30,47
E06000015,Derby,utla,2020-04-29,10
E06000038,Reading,utla,2020-04-29,6
E08000002,Bury,utla,2020-04-29,5
E08000015,Wirral,utla,2020-04-29,11
E08000021,Newcastle upon Tyne,utla,2020-04-29,9
E09000014,Haringey,utla,2020-04-29,5
E09000027,Richmond upon Thames,utla,2020-04-29,1
E10000019,Lincolnshire,utla,2020-04-29,0
E10000028,Staffordshire,utla,2020-04-29,13
E06000015,Derby,utla,2020-04-28,5
E06000038,Reading,utla,2020-04-28,11
E08000002,Bury,utla,2020-04-28,4
E08000015,Wirral,utla,2020-04-28,16
E08000021,Newcastle upon Tyne,utla,2020-04-28,15
E09000014,Haringey,utla,2020-04-28,3
E09000027,Richmond upon Thames,utla,2020-04-28,1
E10000019,Lincolnshire,utla,2020-04-28,23
E10000028,Staffordshire,utla,2020-04-28,42
E06000015,Derby,utla,2020-04-27,10
E06000038,Reading,utla,2020-04-27,11
E08000002,Bury,utla,2020-04-27,18
E08000015,Wirral,utla,2020-04-27,24
E08000021,Newcastle upon Tyne,utla,2020-04-27,8
E09000014,Haringey,utla,2020-04-27,5
E09000027,Richmond upon Thames,utla,2020-04-27,3
E10000019,Lincolnshire,utla,2020-04-27,22
E10000028,Staffordshire,utla,2020-04-27,35
E06000015,Derby,utla,2020-04-26,1
E06000038,Reading,utla,2020-04-26,16
E08000002,Bury,utla,2020-04-26,11
E08000015,Wirral,utla,2020-04-26,19
E08000021,Newcastle upon Tyne,utla,2020-04-26,9
E09000014,Haringey,utla,2020-04-26,5
E09000027,Richmond upon Thames,utla,2020-04-26,1
E10000019,Lincolnshire,utla,2020-04-26,11
E10000028,Staffordshire,utla,2020-04-26,54
E06000015,Derby,utla,2020-04-25,9
E06000038,Reading,utla,2020-04-25,8
E08000002,Bury,utla,2020-04-25,14
E08000015,Wirral,utla,2020-04-25,24
E08000021,Newcastle upon Tyne,utla,2020-04-25,21
E09000014,Haringey,utla,2020-04-25,7
E09000027,Richmond upon Thames,utla,2020-04-25,3
E10000019,Lincolnshire,utla,2020-04-25,23
E10000028,Staffordshire,utla,2020-04-25,51
E06000015,Derby,utla,2020-04-24,8
E06000038,Reading,utla,2020-04-24,33
E08000002,Bury,utla,2020-04-24,13
E08000015,Wirral,utla,2020-04-24,30
E08000021,Newcastle upon Tyne,utla,2020-04-24,9
E09000014,Haringey,utla,2020-04-24,5
E09000027,Richmond upon Thames,utla,2020-04-24,2
E10000019,Lincolnshire,utla,2020-04-24,13
E10000028,Staffordshire,utla,2020-04-24,50
E06000015,Derby,utla,2020-04-23,10
E06000038,Reading,utla,2020-04-23,1
E08000002,Bury,utla,2020-04-23,15
E08000015,Wirral,utla,2020-04-23,17
E08000021,Newcastle upon Tyne,utla,2020-04-23,15
E09000014,Haringey,utla,2020-04-23,4
E09000027,Richmond upon Thames,utla,2020-04-23,5
E10000019,Lincolnshire,utla,2020-04-23,43
E10000028,Staffordshire,utla,2020-04-23,59
E06000015,Derby,utla,2020-04-22,4
E06000038,Reading,utla,2020-04-22,7
E08000002,Bury,utla,2020-04-22,6
E08000015,Wirral,utla,2020-04-22,17
E08000021,Newcastle upon Tyne,utla,2020-04-22,28
E09000014,Haringey,utla,2020-04-22,14
E09000027,Richmond upon Thames,utla,2020-04-22,7
E10000019,Lincolnshire,utla,2020-04-22,76
E10000028,Staffordshire,utla,2020-04-22,59
E06000015,Derby,utla,2020-04-21,4
E06000038,Reading,utla,2020-04-21,54
E08000002,Bury,utla,2020-04-21,13
E08000015,Wirral,utla,2020-04-21,25
E08000021,Newcastle upon Tyne,utla,2020-04-21,16
E09000014,Haringey,utla,2020-04-21,4
E09000027,Richmond upon Thames,utla,2020-04-21,5
E10000019,Lincolnshire,utla,2020-04-21,8
E10000028,Staffordshire,utla,2020-04-21,39
E06000015,Derby,utla,2020-04-20,4
E06000038,Reading,utla,2020-04-20,0
E08000002,Bury,utla,2020-04-20,26
E08000015,Wirral,utla,2020-04-20,26
E08000021,Newcastle upon Tyne,utla,2020-04-20,18
E09000014,Haringey,utla,2020-04-20,3
E09000027,Richmond upon Thames,utla,2020-04-20,5
E10000019,Lincolnshire,utla,2020-04-20,1
E10000028,Staffordshire,utla,2020-04-20,46
E06000015,Derby,utla,2020-04-19,11
E06000038,Reading,utla,2020-04-19,45
E08000002,Bury,utla,2020-04-19,14
E08000015,Wirral,utla,2020-04-19,35
E08000021,Newcastle upon Tyne,utla,2020-04-19,18
E09000014,Haringey,utla,2020-04-19,1
E09000027,Richmond upon Thames,utla,2020-04-19,14
E10000019,Lincolnshire,utla,2020-04-19,5
E10000028,Staffordshire,utla,2020-04-19,43
E06000015,Derby,utla,2020-04-18,6
E06000038,Reading,utla,2020-04-18,0
E08000002,Bury,utla,2020-04-18,23
E08000015,Wirral,utla,2020-04-18,39
E08000021,Newcastle upon Tyne,utla,2020-04-18,16
E09000014,Haringey,utla,2020-04-18,11
E09000027,Richmond upon Thames,utla,2020-04-18,7
E10000019,Lincolnshire,utla,2020-04-18,28
E10000028,Staffordshire,utla,2020-04-18,57
E06000015,Derby,utla,2020-04-17,5
E06000038,Reading,utla,2020-04-17,17
E08000002,Bury,utla,2020-04-17,10
E08000015,Wirral,utla,2020-04-17,65
E08000021,Newcastle upon Tyne,utla,2020-04-17,32
E09000014,Haringey,utla,2020-04-17,44
E09000027,Richmond upon Thames,utla,2020-04-17,7
E10000019,Lincolnshire,utla,2020-04-17,20
E10000028,Staffordshire,utla,2020-04-17,51
E06000004,Stockton-on-Tees,utla,2021-06-30,107
E06000021,Stoke-on-Trent,utla,2021-06-30,112
E06000030,Swindon,utla,2021-06-30,35
E08000011,Knowsley,utla,2021-06-30,105
E09000012,Hackney and City of London,utla,2021-06-30,105
E09000019,Islington,utla,2021-06-30,83
E09000020,Kensington and Chelsea,utla,2021-06-30,64
E09000026,Redbridge,utla,2021-06-30,88
E10000013,Gloucestershire,utla,2021-06-30,207
E10000023,North Yorkshire,utla,2021-06-30,253
N09000008,Mid and East Antrim,utla,2021-06-30,14
S12000021,North Ayrshire,utla,2021-06-30,42
S12000034,Aberdeenshire,utla,2021-06-30,70
W06000006,Wrexham,utla,2021-06-30,33
W06000014,Vale of Glamorgan,utla,2021-06-30,9
E06000004,Stockton-on-Tees,utla,2021-06-29,55
E06000021,Stoke-on-Trent,utla,2021-06-29,80
E06000030,Swindon,utla,2021-06-29,21
E08000011,Knowsley,utla,2021-06-29,81
E09000012,Hackney and City of London,utla,2021-06-29,74
E09000019,Islington,utla,2021-06-29,97
E09000020,Kensington and Chelsea,utla,2021-06-29,55
E09000026,Redbridge,utla,2021-06-29,66
E10000013,Gloucestershire,utla,2021-06-29,213
E10000023,North Yorkshire,utla,2021-06-29,172
N09000008,Mid and East Antrim,utla,2021-06-29,10
S12000021,North Ayrshire,utla,2021-06-29,43
S12000034,Aberdeenshire,utla,2021-06-29,77
W06000006,Wrexham,utla,2021-06-29,16
W06000014,Vale of Glamorgan,utla,2021-06-29,7
E06000004,Stockton-on-Tees,utla,2021-06-28,86
E06000021,Stoke-on-Trent,utla,2021-06-28,89
E06000030,Swindon,utla,2021-06-28,36
E08000011,Knowsley,utla,2021-06-28,100
E09000012,Hackney and City of London,utla,2021-06-28,73
E09000019,Islington,utla,2021-06-28,86
E09000020,Kensington and Chelsea,utla,2021-06-28,53
E09000026,Redbridge,utla,2021-06-28,52
E10000013,Gloucestershire,utla,2021-06-28,193
E10000023,North Yorkshire,utla,2021-06-28,177
N09000008,Mid and East Antrim,utla,2021-06-28,34
S12000021,North Ayrshire,utla,2021-06-28,69
S12000034,Aberdeenshire,utla,2021-06-28,85
W06000006,Wrexham,utla,2021-06-28,73
W06000014,Vale of Glamorgan,utla,2021-06-28,27
E06000004,Stockton-on-Tees,utla,2021-06-27,46
E06000021,Stoke-on-Trent,utla,2021-06-27,42
E06000030,Swindon,utla,2021-06-27,16
E08000011,Knowsley,utla,2021-06-27,68
E09000012,Hackney and City of London,utla,2021-06-27,66
E09000019,Islington,utla,2021-06-27,54
E09000020,Kensington and Chelsea,utla,2021-06-27,22
E09000026,Redbridge,utla,2021-06-27,37
E10000013,Gloucestershire,utla,2021-06-27,120
E10000023,North Yorkshire,utla,2021-06-27,112
N09000008,Mid and East Antrim,utla,2021-06-27,0
S12000021,North Ayrshire,utla,2021-06-27,39
S12000034,Aberdeenshire,utla,2021-06-27,97
W06000006,Wrexham,utla,2021-06-27,22
W06000014,Vale of Glamorgan,utla,2021-06-27,12
E06000004,Stockton-on-Tees,utla,2021-06-26,45
E06000021,Stoke-on-Trent,utla,2021-06-26,69
E06000030,Swindon,utla,2021-06-26,7
E08000011,Knowsley,utla,2021-06-26,81
E09000012,Hackney and City of London,utla,2021-06-26,114
E09000019,Islington,utla,2021-06-26,84
E09000020,Kensington and Chelsea,utla,2021-06-26,52
E09000026,Redbridge,utla,2021-06-26,58
E10000013,Gloucestershire,utla,2021-06-26,142
E10000023,North Yorkshire,utla,2021-06-26,184
N09000008,Mid and East Antrim,utla,2021-06-26,0
S12000021,North Ayrshire,utla,2021-06-26,45
S12000034,Aberdeenshire,utla,2021-06-26,40
W06000006,Wrexham,utla,2021-06-26,0
W06000014,Vale of Glamorgan,utla,2021-06-26,0
E06000004,Stockton-on-Tees,utla,2021-06-25,32
E06000021,Stoke-on-Trent,utla,2021-06-25,57
E06000030,Swindon,utla,2021-06-25,17
E08000011,Knowsley,utla,2021-06-25,80
E09000012,Hackney and City of London,utla,2021-06-25,68
E09000019,Islington,utla,2021-06-25,88
E09000020,Kensington and Chelsea,utla,2021-06-25,46
E09000026,Redbridge,utla,2021-06-25,30
E10000013,Gloucestershire,utla,2021-06-25,199
E10000023,North Yorkshire,utla,2021-06-25,130
N09000008,Mid and East Antrim,utla,2021-06-25,13
S12000021,North Ayrshire,utla,2021-06-25,51
S12000034,Aberdeenshire,utla,2021-06-25,48
W06000006,Wrexham,utla,2021-06-25,27
W06000014,Vale of Glamorgan,utla,2021-06-25,17
E06000004,Stockton-on-Tees,utla,2021-06-24,26
E06000021,Stoke-on-Trent,utla,2021-06-24,88
E06000030,Swindon,utla,2021-06-24,41
E08000011,Knowsley,utla,2021-06-24,52
E09000012,Hackney and City of London,utla,2021-06-24,74
E09000019,Islington,utla,2021-06-24,55
