areaCode,areaName,areaType,date,newOnsDeathsByRegistrationDate
E09000013,Hammersmith and Fulham,utla,2021-03-26,1
E10000021,Northamptonshire,utla,2021-03-26,14
E06000012,North East Lincolnshire,utla,2021-03-19,4
E06000033,Southend-on-Sea,utla,2021-03-19,11
E06000045,Southampton,utla,2021-03-19,1
E06000054,Wiltshire,utla,2021-03-19,7
E08000003,Manchester,utla,2021-03-19,14
E08000030,Walsall,utla,2021-03-19,1
E09000007,Camden,utla,2021-03-19,3
E09000008,Croydon,utla,2021-03-19,5
E09000013,Hammersmith and Fulham,utla,2021-03-19,2
E10000021,Northamptonshire,utla,2021-03-19,6
E06000012,North East Lincolnshire,utla,2021-03-12,5
E06000033,Southend-on-Sea,utla,2021-03-12,8
E06000045,Southampton,utla,2021-03-12,3
E06000054,Wiltshire,utla,2021-03-12,12
E08000003,Manchester,utla,2021-03-12,11
E08000030,Walsall,utla,2021-03-12,9
E09000007,Camden,utla,2021-03-12,4
E09000008,Croydon,utla,2021-03-12,8
E09000013,Hammersmith and Fulham,utla,2021-03-12,1
E10000021,Northamptonshire,utla,2021-03-12,15
E06000012,North East Lincolnshire,utla,2021-03-05,9
E06000033,Southend-on-Sea,utla,2021-03-05,10
E06000045,Southampton,utla,2021-03-05,6
E06000054,Wiltshire,utla,2021-03-05,11
E08000003,Manchester,utla,2021-03-05,16
E08000030,Walsall,utla,2021-03-05,16
E09000007,Camden,utla,2021-03-05,5
E09000008,Croydon,utla,2021-03-05,13
E09000013,Hammersmith and Fulham,utla,2021-03-05,1
E10000021,Northamptonshire,utla,2021-03-05,33
E06000012,North East Lincolnshire,utla,2021-02-26,2
E06000033,Southend-on-Sea,utla,2021-02-26,19
E06000045,Southampton,utla,2021-02-26,9
E06000054,Wiltshire,utla,2021-02-26,19
E08000003,Manchester,utla,2021-02-26,23
E08000030,Walsall,utla,2021-02-26,32
E09000007,Camden,utla,2021-02-26,6
E09000008,Croydon,utla,2021-02-26,13
E09000013,Hammersmith and Fulham,utla,2021-02-26,4
E10000021,Northamptonshire,utla,2021-02-26,22
E06000012,North East Lincolnshire,utla,2021-02-19,6
E06000033,Southend-on-Sea,utla,2021-02-19,16
E06000045,Southampton,utla,2021-02-19,11
E06000054,Wiltshire,utla,2021-02-19,27
E08000003,Manchester,utla,2021-02-19,30
E08000030,Walsall,utla,2021-02-19,46
E09000007,Camden,utla,2021-02-19,10
E09000008,Croydon,utla,2021-02-19,23
E09000013,Hammersmith and Fulham,utla,2021-02-19,6
E10000021,Northamptonshire,utla,2021-02-19,33
E06000012,North East Lincolnshire,utla,2021-02-12,2
E06000033,Southend-on-Sea,utla,2021-02-12,32
E06000045,Southampton,utla,2021-02-12,20
E06000054,Wiltshire,utla,2021-02-12,50
E08000003,Manchester,utla,2021-02-12,40
E08000030,Walsall,utla,2021-02-12,52
E09000007,Camden,utla,2021-02-12,17
E09000008,Croydon,utla,2021-02-12,42
E09000013,Hammersmith and Fulham,utla,2021-02-12,16
E10000021,Northamptonshire,utla,2021-02-12,87
E06000012,North East Lincolnshire,utla,2021-02-05,5
E06000033,Southend-on-Sea,utla,2021-02-05,33
E06000045,Southampton,utla,2021-02-05,30
E06000054,Wiltshire,utla,2021-02-05,54
E08000003,Manchester,utla,2021-02-05,44
E08000030,Walsall,utla,2021-02-05,58
E09000007,Camden,utla,2021-02-05,19
E09000008,Croydon,utla,2021-02-05,61
E09000013,Hammersmith and Fulham,utla,2021-02-05,15
E10000021,Northamptonshire,utla,2021-02-05,57
E06000012,North East Lincolnshire,utla,2021-01-29,4
E06000033,Southend-on-Sea,utla,2021-01-29,48
E06000045,Southampton,utla,2021-01-29,40
E06000054,Wiltshire,utla,2021-01-29,78
E08000003,Manchester,utla,2021-01-29,41
E08000030,Walsall,utla,2021-01-29,47
E09000007,Camden,utla,2021-01-29,21
E09000008,Croydon,utla,2021-01-29,70
E09000013,Hammersmith and Fulham,utla,2021-01-29,16
E10000021,Northamptonshire,utla,2021-01-29,72
E06000012,North East Lincolnshire,utla,2021-01-22,13
E06000033,Southend-on-Sea,utla,2021-01-22,64
E06000045,Southampton,utla,2021-01-22,31
E06000054,Wiltshire,utla,2021-01-22,47
E08000003,Manchester,utla,2021-01-22,36
E08000030,Walsall,utla,2021-01-22,50
E09000007,Camden,utla,2021-01-22,23
E09000008,Croydon,utla,2021-01-22,65
E09000013,Hammersmith and Fulham,utla,2021-01-22,23
E10000021,Northamptonshire,utla,2021-01-22,89
E06000012,North East Lincolnshire,utla,2021-01-15,7
E06000033,Southend-on-Sea,utla,2021-01-15,76
E06000045,Southampton,utla,2021-01-15,19
E06000054,Wiltshire,utla,2021-01-15,32
E08000003,Manchester,utla,2021-01-15,32
E08000030,Walsall,utla,2021-01-15,34
E09000007,Camden,utla,2021-01-15,19
E09000008,Croydon,utla,2021-01-15,56
E09000013,Hammersmith and Fulham,utla,2021-01-15,14
E10000021,Northamptonshire,utla,2021-01-15,70
E06000012,North East Lincolnshire,utla,2021-01-08,5
E06000033,Southend-on-Sea,utla,2021-01-08,54
E06000045,Southampton,utla,2021-01-08,11
E06000054,Wiltshire,utla,2021-01-08,22
E08000003,Manchester,utla,2021-01-08,19
E08000030,Walsall,utla,2021-01-08,29
E09000007,Camden,utla,2021-01-08,20
E09000008,Croydon,utla,2021-01-08,38
E09000013,Hammersmith and Fulham,utla,2021-01-08,14
E10000021,Northamptonshire,utla,2021-01-08,69
E06000012,North East Lincolnshire,utla,2021-01-01,9
E06000033,Southend-on-Sea,utla,2021-01-01,15
E06000045,Southampton,utla,2021-01-01,6
E06000054,Wiltshire,utla,2021-01-01,12
E08000003,Manchester,utla,2021-01-01,18
E08000030,Walsall,utla,2021-01-01,11
E09000007,Camden,utla,2021-01-01,5
E09000008,Croydon,utla,2021-01-01,20
E09000013,Hammersmith and Fulham,utla,2021-01-01,4
E10000021,Northamptonshire,utla,2021-01-01,37
E06000012,North East Lincolnshire,utla,2020-12-25,9
E06000033,Southend-on-Sea,utla,2020-12-25,19
E06000045,Southampton,utla,2020-12-25,2
E06000054,Wiltshire,utla,2020-12-25,11
E08000003,Manchester,utla,2020-12-25,18
E08000030,Walsall,utla,2020-12-25,12
E09000007,Camden,utla,2020-12-25,5
E09000008,Croydon,utla,2020-12-25,13
E09000013,Hammersmith and Fulham,utla,2020-12-25,0
E10000021,Northamptonshire,utla,2020-12-25,42
E06000012,North East Lincolnshire,utla,2020-12-18,18
E06000033,Southend-on-Sea,utla,2020-12-18,19
E06000045,Southampton,utla,2020-12-18,2
E06000054,Wiltshire,utla,2020-12-18,15
E08000003,Manchester,utla,2020-12-18,15
E08000030,Walsall,utla,2020-12-18,15
E09000007,Camden,utla,2020-12-18,3
E09000008,Croydon,utla,2020-12-18,6
E09000013,Hammersmith and Fulham,utla,2020-12-18,2
E10000021,Northamptonshire,utla,2020-12-18,51
E06000012,North East Lincolnshire,utla,2020-12-11,26
E06000033,Southend-on-Sea,utla,2020-12-11,7
E06000045,Southampton,utla,2020-12-11,1
E06000054,Wiltshire,utla,2020-12-11,8
E08000003,Manchester,utla,2020-12-11,24
E08000030,Walsall,utla,2020-12-11,19
E09000007,Camden,utla,2020-12-11,0
E09000008,Croydon,utla,2020-12-11,16
E09000013,Hammersmith and Fulham,utla,2020-12-11,3
E10000021,Northamptonshire,utla,2020-12-11,33
E06000012,North East Lincolnshire,utla,2020-12-04,12
E06000033,Southend-on-Sea,utla,2020-12-04,8
E06000045,Southampton,utla,2020-12-04,2
E06000054,Wiltshire,utla,2020-12-04,17
E08000003,Manchester,utla,2020-12-04,26
E08000030,Walsall,utla,2020-12-04,19
E09000007,Camden,utla,2020-12-04,0
E09000008,Croydon,utla,2020-12-04,7
E09000013,Hammersmith and Fulham,utla,2020-12-04,2
E10000021,Northamptonshire,utla,2020-12-04,34
E06000012,North East Lincolnshire,utla,2020-11-27,32
E06000033,Southend-on-Sea,utla,2020-11-27,4
E06000045,Southampton,utla,2020-11-27,2
E06000054,Wiltshire,utla,2020-11-27,24
E08000003,Manchester,utla,2020-11-27,42
E08000030,Walsall,utla,2020-11-27,21
E09000007,Camden,utla,2020-11-27,0
E09000008,Croydon,utla,2020-11-27,12
E09000013,Hammersmith and Fulham,utla,2020-11-27,4
E10000021,Northamptonshire,utla,2020-11-27,34
E06000012,North East Lincolnshire,utla,2020-11-20,27
E06000033,Southend-on-Sea,utla,2020-11-20,7
E06000045,Southampton,utla,2020-11-20,1
E06000054,Wiltshire,utla,2020-11-20,7
E08000003,Manchester,utla,2020-11-20,19
E08000030,Walsall,utla,2020-11-20,26
E09000007,Camden,utla,2020-11-20,2
E09000008,Croydon,utla,2020-11-20,13
E09000013,Hammersmith and Fulham,utla,2020-11-20,0
E10000021,Northamptonshire,utla,2020-11-20,18
E06000012,North East Lincolnshire,utla,2020-11-13,31
E06000033,Southend-on-Sea,utla,2020-11-13,1
E06000045,Southampton,utla,2020-11-13,2
E06000054,Wiltshire,utla,2020-11-13,3
E08000003,Manchester,utla,2020-11-13,29
E08000030,Walsall,utla,2020-11-13,25
E09000007,Camden,utla,2020-11-13,0
E09000008,Croydon,utla,2020-11-13,3
E09000013,Hammersmith and Fulham,utla,2020-11-13,2
E10000021,Northamptonshire,utla,2020-11-13,16
E06000012,North East Lincolnshire,utla,2020-11-06,7
E06000033,Southend-on-Sea,utla,2020-11-06,2
E06000045,Southampton,utla,2020-11-06,0
E06000054,Wiltshire,utla,2020-11-06,5
E08000003,Manchester,utla,2020-11-06,31
E08000030,Walsall,utla,2020-11-06,14
E09000007,Camden,utla,2020-11-06,0
E09000008,Croydon,utla,2020-11-06,0
E09000013,Hammersmith and Fulham,utla,2020-11-06,1
E10000021,Northamptonshire,utla,2020-11-06,12
E06000012,North East Lincolnshire,utla,2020-10-30,8
E06000033,Southend-on-Sea,utla,2020-10-30,0
E06000045,Southampton,utla,2020-10-30,4
E06000054,Wiltshire,utla,2020-10-30,0
E08000003,Manchester,utla,2020-10-30,21
E08000030,Walsall,utla,2020-10-30,7
E09000007,Camden,utla,2020-10-30,0
E09000008,Croydon,utla,2020-10-30,0
E09000013,Hammersmith and Fulham,utla,2020-10-30,2
E10000021,Northamptonshire,utla,2020-10-30,4
E06000012,North East Lincolnshire,utla,2020-10-23,3
E06000033,Southend-on-Sea,utla,2020-10-23,0
E06000045,Southampton,utla,2020-10-23,2
E06000054,Wiltshire,utla,2020-10-23,2
E08000003,Manchester,utla,2020-10-23,17
E08000030,Walsall,utla,2020-10-23,10
E09000007,Camden,utla,2020-10-23,2
E09000008,Croydon,utla,2020-10-23,2
E09000013,Hammersmith and Fulham,utla,2020-10-23,1
E10000021,Northamptonshire,utla,2020-10-23,8
E06000012,North East Lincolnshire,utla,2020-10-16,3
E06000033,Southend-on-Sea,utla,2020-10-16,1
E06000045,Southampton,utla,2020-10-16,0
E06000054,Wiltshire,utla,2020-10-16,2
E08000003,Manchester,utla,2020-10-16,10
E08000030,Walsall,utla,2020-10-16,2
E09000007,Camden,utla,2020-10-16,0
E09000008,Croydon,utla,2020-10-16,3
E09000013,Hammersmith and Fulham,utla,2020-10-16,0
E10000021,Northamptonshire,utla,2020-10-16,2
E06000012,North East Lincolnshire,utla,2020-10-09,0
E06000033,Southend-on-Sea,utla,2020-10-09,0
E06000045,Southampton,utla,2020-10-09,1
E06000054,Wiltshire,utla,2020-10-09,1
E08000003,Manchester,utla,2020-10-09,11
E08000030,Walsall,utla,2020-10-09,0
E09000007,Camden,utla,2020-10-09,0
E09000008,Croydon,utla,2020-10-09,0
E09000013,Hammersmith and Fulham,utla,2020-10-09,1
E10000021,Northamptonshire,utla,2020-10-09,1
E06000012,North East Lincolnshire,utla,2020-10-02,1
E06000033,Southend-on-Sea,utla,2020-10-02,0
E06000045,Southampton,utla,2020-10-02,0
E06000054,Wiltshire,utla,2020-10-02,0
E08000003,Manchester,utla,2020-10-02,4
E08000030,Walsall,utla,2020-10-02,0
E09000007,Camden,utla,2020-10-02,1
E09000008,Croydon,utla,2020-10-02,0
E09000013,Hammersmith and Fulham,utla,2020-10-02,0
E10000021,Northamptonshire,utla,2020-10-02,1
E06000012,North East Lincolnshire,utla,2020-09-25,1
E06000033,Southend-on-Sea,utla,2020-09-25,0
E06000045,Southampton,utla,2020-09-25,0
E06000054,Wiltshire,utla,2020-09-25,0
E08000003,Manchester,utla,2020-09-25,4
E08000030,Walsall,utla,2020-09-25,0
E09000007,Camden,utla,2020-09-25,0
E09000008,Croydon,utla,2020-09-25,1
E09000013,Hammersmith and Fulham,utla,2020-09-25,0
E10000021,Northamptonshire,utla,2020-09-25,0
E06000012,North East Lincolnshire,utla,2020-09-18,0
E06000033,Southend-on-Sea,utla,2020-09-18,0
E06000045,Southampton,utla,2020-09-18,0
E06000054,Wiltshire,utla,2020-09-18,2
E08000003,Manchester,utla,2020-09-18,3
E08000030,Walsall,utla,2020-09-18,0
E09000007,Camden,utla,2020-09-18,0
E09000008,Croydon,utla,2020-09-18,2
E09000013,Hammersmith and Fulham,utla,2020-09-18,0
E10000021,Northamptonshire,utla,2020-09-18,0
E06000012,North East Lincolnshire,utla,2020-09-11,0
E06000033,Southend-on-Sea,utla,2020-09-11,1
E06000045,Southampton,utla,2020-09-11,0
E06000054,Wiltshire,utla,2020-09-11,1
E08000003,Manchester,utla,2020-09-11,2
E08000030,Walsall,utla,2020-09-11,0
E09000007,Camden,utla,2020-09-11,0
E09000008,Croydon,utla,2020-09-11,0
E09000013,Hammersmith and Fulham,utla,2020-09-11,0
E10000021,Northamptonshire,utla,2020-09-11,1
E06000012,North East Lincolnshire,utla,2020-09-04,0
E06000033,Southend-on-Sea,utla,2020-09-04,0
E06000045,Southampton,utla,2020-09-04,0
E06000054,Wiltshire,utla,2020-09-04,0
E08000003,Manchester,utla,2020-09-04,0
E08000030,Walsall,utla,2020-09-04,0
E09000007,Camden,utla,2020-09-04,0
E09000008,Croydon,utla,2020-09-04,0
E09000013,Hammersmith and Fulham,utla,2020-09-04,0
E10000021,Northamptonshire,utla,2020-09-04,1
E06000012,North East Lincolnshire,utla,2020-08-28,0
E06000033,Southend-on-Sea,utla,2020-08-28,3
E06000045,Southampton,utla,2020-08-28,0
E06000054,Wiltshire,utla,2020-08-28,0
E08000003,Manchester,utla,2020-08-28,2
E08000030,Walsall,utla,2020-08-28,0
E09000007,Camden,utla,2020-08-28,0
E09000008,Croydon,utla,2020-08-28,0
E09000013,Hammersmith and Fulham,utla,2020-08-28,0
E10000021,Northamptonshire,utla,2020-08-28,1
E06000012,North East Lincolnshire,utla,2020-08-21,0
E06000033,Southend-on-Sea,utla,2020-08-21,1
E06000045,Southampton,utla,2020-08-21,0
E06000054,Wiltshire,utla,2020-08-21,0
E08000003,Manchester,utla,2020-08-21,1
E08000030,Walsall,utla,2020-08-21,2
E09000007,Camden,utla,2020-08-21,0
E09000008,Croydon,utla,2020-08-21,0
E09000013,Hammersmith and Fulham,utla,2020-08-21,1
E10000021,Northamptonshire,utla,2020-08-21,2
E06000012,North East Lincolnshire,utla,2020-08-14,0
E06000033,Southend-on-Sea,utla,2020-08-14,0
E06000045,Southampton,utla,2020-08-14,1
E06000054,Wiltshire,utla,2020-08-14,0
E08000003,Manchester,utla,2020-08-14,1
E08000030,Walsall,utla,2020-08-14,3
E09000007,Camden,utla,2020-08-14,0
E09000008,Croydon,utla,2020-08-14,0
E09000013,Hammersmith and Fulham,utla,2020-08-14,0
E10000021,Northamptonshire,utla,2020-08-14,3
E06000012,North East Lincolnshire,utla,2020-08-07,0
E06000033,Southend-on-Sea,utla,2020-08-07,0
E06000045,Southampton,utla,2020-08-07,0
E06000054,Wiltshire,utla,2020-08-07,0
E08000003,Manchester,utla,2020-08-07,0
E08000030,Walsall,utla,2020-08-07,1
E09000007,Camden,utla,2020-08-07,1
E09000008,Croydon,utla,2020-08-07,0
E09000013,Hammersmith and Fulham,utla,2020-08-07,0
E10000021,Northamptonshire,utla,2020-08-07,2
E06000012,North East Lincolnshire,utla,2020-07-31,0
E06000033,Southend-on-Sea,utla,2020-07-31,0
E06000045,Southampton,utla,2020-07-31,2
E06000054,Wiltshire,utla,2020-07-31,0
E08000003,Manchester,utla,2020-07-31,2
E08000030,Walsall,utla,2020-07-31,0
E09000007,Camden,utla,2020-07-31,1
E09000008,Croydon,utla,2020-07-31,0
E09000013,Hammersmith and Fulham,utla,2020-07-31,1
E10000021,Northamptonshire,utla,2020-07-31,5
E06000012,North East Lincolnshire,utla,2020-07-24,0
E06000033,Southend-on-Sea,utla,2020-07-24,2
E06000045,Southampton,utla,2020-07-24,0
E06000054,Wiltshire,utla,2020-07-24,1
E08000003,Manchester,utla,2020-07-24,4
E08000030,Walsall,utla,2020-07-24,2
E09000007,Camden,utla,2020-07-24,0
E09000008,Croydon,utla,2020-07-24,1
E09000013,Hammersmith and Fulham,utla,2020-07-24,0
E10000021,Northamptonshire,utla,2020-07-24,6
E06000012,North East Lincolnshire,utla,2020-07-17,0
E06000033,Southend-on-Sea,utla,2020-07-17,5
E06000045,Southampton,utla,2020-07-17,0
E06000054,Wiltshire,utla,2020-07-17,1
E08000003,Manchester,utla,2020-07-17,0
E08000030,Walsall,utla,2020-07-17,1
E09000007,Camden,utla,2020-07-17,0
E09000008,Croydon,utla,2020-07-17,1
E09000013,Hammersmith and Fulham,utla,2020-07-17,0
E10000021,Northamptonshire,utla,2020-07-17,8
E06000012,North East Lincolnshire,utla,2020-07-10,0
E06000033,Southend-on-Sea,utla,2020-07-10,4
E06000045,Southampton,utla,2020-07-10,1
E06000054,Wiltshire,utla,2020-07-10,2
E08000003,Manchester,utla,2020-07-10,10
E08000030,Walsall,utla,2020-07-10,1
E09000007,Camden,utla,2020-07-10,1
E09000008,Croydon,utla,2020-07-10,2
E09000013,Hammersmith and Fulham,utla,2020-07-10,0
E10000021,Northamptonshire,utla,2020-07-10,7
E06000012,North East Lincolnshire,utla,2020-07-03,1
E06000033,Southend-on-Sea,utla,2020-07-03,5
E06000045,Southampton,utla,2020-07-03,1
E06000054,Wiltshire,utla,2020-07-03,2
E08000003,Manchester,utla,2020-07-03,8
E08000030,Walsall,utla,2020-07-03,2
E09000007,Camden,utla,2020-07-03,0
E09000008,Croydon,utla,2020-07-03,5
E09000013,Hammersmith and Fulham,utla,2020-07-03,1
E10000021,Northamptonshire,utla,2020-07-03,15
E06000012,North East Lincolnshire,utla,2020-06-26,0
E06000033,Southend-on-Sea,utla,2020-06-26,4
E06000045,Southampton,utla,2020-06-26,0
E06000054,Wiltshire,utla,2020-06-26,2
E08000003,Manchester,utla,2020-06-26,3
E08000030,Walsall,utla,2020-06-26,4
E09000007,Camden,utla,2020-06-26,0
E09000008,Croydon,utla,2020-06-26,1
E09000013,Hammersmith and Fulham,utla,2020-06-26,0
E10000021,Northamptonshire,utla,2020-06-26,20
E06000012,North East Lincolnshire,utla,2020-06-19,0
E06000033,Southend-on-Sea,utla,2020-06-19,6
E06000045,Southampton,utla,2020-06-19,0
E06000054,Wiltshire,utla,2020-06-19,6
E08000003,Manchester,utla,2020-06-19,4
E08000030,Walsall,utla,2020-06-19,4
E09000007,Camden,utla,2020-06-19,1
E09000008,Croydon,utla,2020-06-19,4
E09000013,Hammersmith and Fulham,utla,2020-06-19,0
E10000021,Northamptonshire,utla,2020-06-19,24
E06000012,North East Lincolnshire,utla,2020-06-12,0
E06000033,Southend-on-Sea,utla,2020-06-12,4
E06000045,Southampton,utla,2020-06-12,3
E06000054,Wiltshire,utla,2020-06-12,11
E08000003,Manchester,utla,2020-06-12,8
E08000030,Walsall,utla,2020-06-12,5
E09000007,Camden,utla,2020-06-12,0
E09000008,Croydon,utla,2020-06-12,6
E09000013,Hammersmith and Fulham,utla,2020-06-12,2
E10000021,Northamptonshire,utla,2020-06-12,29
E06000012,North East Lincolnshire,utla,2020-06-05,0
E06000033,Southend-on-Sea,utla,2020-06-05,9
E06000045,Southampton,utla,2020-06-05,9
E06000054,Wiltshire,utla,2020-06-05,13
E08000003,Manchester,utla,2020-06-05,9
E08000030,Walsall,utla,2020-06-05,14
E09000007,Camden,utla,2020-06-05,5
E09000008,Croydon,utla,2020-06-05,7
E09000013,Hammersmith and Fulham,utla,2020-06-05,1
E10000021,Northamptonshire,utla,2020-06-05,36
E06000012,North East Lincolnshire,utla,2020-05-29,0
E06000033,Southend-on-Sea,utla,2020-05-29,10
E06000045,Southampton,utla,2020-05-29,8
E06000054,Wiltshire,utla,2020-05-29,16
E08000003,Manchester,utla,2020-05-29,13
E08000030,Walsall,utla,2020-05-29,6
E09000007,Camden,utla,2020-05-29,1
E09000008,Croydon,utla,2020-05-29,8
E09000013,Hammersmith and Fulham,utla,2020-05-29,1
E10000021,Northamptonshire,utla,2020-05-29,45
E06000012,North East Lincolnshire,utla,2020-05-22,0
E06000033,Southend-on-Sea,utla,2020-05-22,16
E06000045,Southampton,utla,2020-05-22,12
E06000054,Wiltshire,utla,2020-05-22,28
E08000003,Manchester,utla,2020-05-22,19
E08000030,Walsall,utla,2020-05-22,17
E09000007,Camden,utla,2020-05-22,4
E09000008,Croydon,utla,2020-05-22,17
E09000013,Hammersmith and Fulham,utla,2020-05-22,3
E10000021,Northamptonshire,utla,2020-05-22,52
E06000012,North East Lincolnshire,utla,2020-05-15,4
E06000033,Southend-on-Sea,utla,2020-05-15,11
E06000045,Southampton,utla,2020-05-15,11
E06000054,Wiltshire,utla,2020-05-15,36
E08000003,Manchester,utla,2020-05-15,36
E08000030,Walsall,utla,2020-05-15,26
E09000007,Camden,utla,2020-05-15,4
E09000008,Croydon,utla,2020-05-15,31
E09000013,Hammersmith and Fulham,utla,2020-05-15,4
E10000021,Northamptonshire,utla,2020-05-15,65
E06000012,North East Lincolnshire,utla,2020-05-08,2
E06000033,Southend-on-Sea,utla,2020-05-08,12
E06000045,Southampton,utla,2020-05-08,14
E06000054,Wiltshire,utla,2020-05-08,40
E08000003,Manchester,utla,2020-05-08,26
E08000030,Walsall,utla,2020-05-08,29
E09000007,Camden,utla,2020-05-08,5
E09000008,Croydon,utla,2020-05-08,34
E09000013,Hammersmith and Fulham,utla,2020-05-08,14
E10000021,Northamptonshire,utla,2020-05-08,59
E06000012,North East Lincolnshire,utla,2020-05-01,4
E06000033,Southend-on-Sea,utla,2020-05-01,19
E06000045,Southampton,utla,2020-05-01,20
E06000054,Wiltshire,utla,2020-05-01,42
E08000003,Manchester,utla,2020-05-01,54
E08000030,Walsall,utla,2020-05-01,45
E09000007,Camden,utla,2020-05-01,14
E09000008,Croydon,utla,2020-05-01,44
E09000013,Hammersmith and Fulham,utla,2020-05-01,14
E10000021,Northamptonshire,utla,2020-05-01,81
E06000012,North East Lincolnshire,utla,2020-04-24,7
E06000033,Southend-on-Sea,utla,2020-04-24,23
E06000045,Southampton,utla,2020-04-24,25
E06000054,Wiltshire,utla,2020-04-24,50
E08000003,Manchester,utla,2020-04-24,57
E08000030,Walsall,utla,2020-04-24,53
E09000007,Camden,utla,2020-04-24,37
E09000008,Croydon,utla,2020-04-24,89
E09000013,Hammersmith and Fulham,utla,2020-04-24,30
E10000021,Northamptonshire,utla,2020-04-24,95
E06000012,North East Lincolnshire,utla,2020-04-17,8
E06000033,Southend-on-Sea,utla,2020-04-17,38
E06000045,Southampton,utla,2020-04-17,32
E06000054,Wiltshire,utla,2020-04-17,56
E08000003,Manchester,utla,2020-04-17,90
E08000030,Walsall,utla,2020-04-17,71
E09000007,Camden,utla,2020-04-17,32
E09000008,Croydon,utla,2020-04-17,100
E09000013,Hammersmith and Fulham,utla,2020-04-17,36
E10000021,Northamptonshire,utla,2020-04-17,95
E06000012,North East Lincolnshire,utla,2020-04-10,2
E06000033,Southend-on-Sea,utla,2020-04-10,23
E06000045,Southampton,utla,2020-04-10,15
E06000054,Wiltshire,utla,2020-04-10,36
E08000003,Manchester,utla,2020-04-10,47
E08000030,Walsall,utla,2020-04-10,53
